sid,block,trial,associaiton_1,association_2,association_3,association_4,training_condition,order_condition,symbol,cue,cue_correct,response,rt,correct,phase
25,20,15,3,4,1,2,600,1,3,1,1,1,380,0,Skill
25,20,16,3,4,1,2,600,1,2,1,0,1,436,0,Skill
25,20,17,3,4,1,2,600,1,2,4,1,2,349,1,Skill
25,20,18,3,4,1,2,600,1,4,4,0,4,422,1,Skill
25,20,19,3,4,1,2,600,1,2,4,1,2,495,1,Skill
25,20,20,3,4,1,2,600,1,2,4,1,2,344,1,Skill
25,21,1,3,4,1,2,600,1,1,1,0,2,393,0,Skill
25,21,2,3,4,1,2,600,1,2,2,0,2,482,1,Skill
25,21,3,3,4,1,2,600,1,4,2,1,4,413,1,Skill
25,21,4,3,4,1,2,600,1,4,3,0,4,368,1,Skill
25,21,5,3,4,1,2,600,1,3,1,1,3,328,1,Skill
25,21,6,3,4,1,2,600,1,3,1,1,3,432,1,Skill
25,21,7,3,4,1,2,600,1,3,4,0,3,361,1,Skill
25,21,8,3,4,1,2,600,1,3,4,0,3,306,1,Skill
25,21,9,3,4,1,2,600,1,2,3,0,2,347,1,Skill
25,21,10,3,4,1,2,600,1,1,3,1,1,402,1,Skill
25,21,11,3,4,1,2,600,1,3,4,0,3,378,1,Skill
25,21,12,3,4,1,2,600,1,2,4,1,3,339,0,Skill
25,21,13,3,4,1,2,600,1,2,4,1,2,427,1,Skill
25,21,14,3,4,1,2,600,1,4,3,0,4,708,1,Skill
25,21,15,3,4,1,2,600,1,4,4,0,4,396,1,Skill
25,21,16,3,4,1,2,600,1,3,1,1,4,389,0,Skill
25,21,17,3,4,1,2,600,1,3,2,0,3,365,1,Skill
25,21,18,3,4,1,2,600,1,4,1,0,4,469,1,Skill
25,21,19,3,4,1,2,600,1,3,3,0,3,365,1,Skill
25,21,20,3,4,1,2,600,1,4,4,0,4,1141,1,Skill
24,1,1,4,3,1,2,600,1,1,4,1,1,1199,1,Training
24,1,2,4,3,1,2,600,1,1,4,1,2,1288,0,Training
24,1,3,4,3,1,2,600,1,3,1,1,3,588,1,Training
24,1,4,4,3,1,2,600,1,2,3,1,2,1237,1,Training
24,1,5,4,3,1,2,600,1,3,1,1,3,750,1,Training
24,1,6,4,3,1,2,600,1,3,1,1,3,646,1,Training
24,1,7,4,3,1,2,600,1,3,1,1,3,415,1,Training
24,1,8,4,3,1,2,600,1,2,3,1,2,1112,1,Training
24,1,9,4,3,1,2,600,1,3,1,1,3,568,1,Training
24,1,10,4,3,1,2,600,1,4,2,1,4,1057,1,Training
24,1,11,4,3,1,2,600,1,2,3,1,2,1025,1,Training
24,1,12,4,3,1,2,600,1,1,4,1,1,822,1,Training
24,1,13,4,3,1,2,600,1,1,4,1,1,591,1,Training
24,1,14,4,3,1,2,600,1,3,2,0,3,856,1,Training
24,1,15,4,3,1,2,600,1,1,1,0,1,832,1,Training
24,1,16,4,3,1,2,600,1,1,4,1,1,601,1,Training
24,1,17,4,3,1,2,600,1,4,2,1,4,562,1,Training
24,1,18,4,3,1,2,600,1,2,4,0,2,778,1,Training
24,1,19,4,3,1,2,600,1,4,2,1,4,1011,1,Training
24,1,20,4,3,1,2,600,1,3,1,1,3,628,1,Training
24,2,1,4,3,1,2,600,1,4,2,1,4,512,1,Training
24,2,2,4,3,1,2,600,1,4,2,1,4,585,1,Training
24,2,3,4,3,1,2,600,1,2,3,1,1,562,0,Training
24,2,4,4,3,1,2,600,1,4,2,1,4,618,1,Training
24,2,5,4,3,1,2,600,1,1,4,1,1,707,1,Training
24,2,6,4,3,1,2,600,1,2,3,1,2,651,1,Training
24,2,7,4,3,1,2,600,1,3,1,1,3,595,1,Training
24,2,8,4,3,1,2,600,1,4,2,1,4,524,1,Training
24,2,9,4,3,1,2,600,1,1,4,1,1,644,1,Training
24,2,10,4,3,1,2,600,1,4,2,1,4,541,1,Training
24,2,11,4,3,1,2,600,1,2,3,1,2,934,1,Training
24,2,12,4,3,1,2,600,1,1,4,1,1,670,1,Training
24,2,13,4,3,1,2,600,1,2,3,1,2,679,1,Training
24,2,14,4,3,1,2,600,1,2,3,1,2,704,1,Training
24,2,15,4,3,1,2,600,1,4,2,1,4,424,1,Training
24,2,16,4,3,1,2,600,1,3,1,1,3,513,1,Training
24,2,17,4,3,1,2,600,1,3,1,1,3,490,1,Training
24,2,18,4,3,1,2,600,1,2,3,1,2,642,1,Training
24,2,19,4,3,1,2,600,1,4,2,1,4,522,1,Training
24,2,20,4,3,1,2,600,1,2,3,1,2,851,1,Training
24,3,1,4,3,1,2,600,1,2,2,0,2,720,1,Training
24,3,2,4,3,1,2,600,1,2,1,0,2,377,1,Training
24,3,3,4,3,1,2,600,1,2,3,1,2,464,1,Training
24,3,4,4,3,1,2,600,1,2,3,1,2,490,1,Training
24,3,5,4,3,1,2,600,1,1,4,1,1,610,1,Training
24,3,6,4,3,1,2,600,1,4,3,0,4,538,1,Training
24,3,7,4,3,1,2,600,1,1,4,1,3,338,0,Training
24,3,8,4,3,1,2,600,1,2,2,0,2,699,1,Training
24,3,9,4,3,1,2,600,1,3,1,1,3,564,1,Training
24,3,10,4,3,1,2,600,1,4,2,1,1,716,0,Training
24,3,11,4,3,1,2,600,1,3,1,1,3,532,1,Training
24,3,12,4,3,1,2,600,1,1,1,0,1,877,1,Training
24,3,13,4,3,1,2,600,1,2,3,1,2,614,1,Training
24,3,14,4,3,1,2,600,1,3,1,1,3,543,1,Training
24,3,15,4,3,1,2,600,1,4,2,1,4,791,1,Training
24,3,16,4,3,1,2,600,1,3,1,1,3,528,1,Training
24,3,17,4,3,1,2,600,1,2,3,1,2,553,1,Training
24,3,18,4,3,1,2,600,1,3,1,1,3,498,1,Training
24,3,19,4,3,1,2,600,1,4,2,1,4,618,1,Training
24,3,20,4,3,1,2,600,1,3,1,1,3,563,1,Training
24,4,1,4,3,1,2,600,1,1,4,1,1,1057,1,Training
24,4,2,4,3,1,2,600,1,4,2,1,4,881,1,Training
24,4,3,4,3,1,2,600,1,4,2,1,4,713,1,Training
24,4,4,4,3,1,2,600,1,1,4,1,1,770,1,Training
24,4,5,4,3,1,2,600,1,4,2,1,4,875,1,Training
24,4,6,4,3,1,2,600,1,4,2,1,4,436,1,Training
24,4,7,4,3,1,2,600,1,3,3,0,3,476,1,Training
24,4,8,4,3,1,2,600,1,3,1,1,3,421,1,Training
24,4,9,4,3,1,2,600,1,2,1,0,2,589,1,Training
24,4,10,4,3,1,2,600,1,4,2,1,4,454,1,Training
24,4,11,4,3,1,2,600,1,4,1,0,4,527,1,Training
24,4,12,4,3,1,2,600,1,2,3,1,2,472,1,Training
24,4,13,4,3,1,2,600,1,4,2,1,4,577,1,Training
24,4,14,4,3,1,2,600,1,3,1,1,3,457,1,Training
24,4,15,4,3,1,2,600,1,3,1,1,3,434,1,Training
24,4,16,4,3,1,2,600,1,3,1,1,3,459,1,Training
24,4,17,4,3,1,2,600,1,1,4,1,1,948,1,Training
24,4,18,4,3,1,2,600,1,1,4,1,1,377,1,Training
24,4,19,4,3,1,2,600,1,4,1,0,4,545,1,Training
24,4,20,4,3,1,2,600,1,1,4,1,1,683,1,Training
24,5,1,4,3,1,2,600,1,1,4,1,1,609,1,Training
24,5,2,4,3,1,2,600,1,1,4,1,1,506,1,Training
24,5,3,4,3,1,2,600,1,1,4,1,1,306,1,Training
24,5,4,4,3,1,2,600,1,4,2,1,4,427,1,Training
24,5,5,4,3,1,2,600,1,1,4,1,2,548,0,Training
24,5,6,4,3,1,2,600,1,2,3,1,2,700,1,Training
24,5,7,4,3,1,2,600,1,3,1,1,3,484,1,Training
24,5,8,4,3,1,2,600,1,4,2,1,4,557,1,Training
24,5,9,4,3,1,2,600,1,4,2,1,4,405,1,Training
24,5,10,4,3,1,2,600,1,2,3,1,2,847,1,Training
24,5,11,4,3,1,2,600,1,2,3,1,2,423,1,Training
24,5,12,4,3,1,2,600,1,4,2,1,4,561,1,Training
24,5,13,4,3,1,2,600,1,3,1,1,3,777,1,Training
24,5,14,4,3,1,2,600,1,1,4,1,1,1234,1,Training
24,5,15,4,3,1,2,600,1,2,3,1,2,587,1,Training
24,5,16,4,3,1,2,600,1,1,4,1,1,659,1,Training
24,5,17,4,3,1,2,600,1,3,1,1,3,540,1,Training
24,5,18,4,3,1,2,600,1,2,3,1,2,693,1,Training
24,5,19,4,3,1,2,600,1,3,1,1,3,478,1,Training
24,5,20,4,3,1,2,600,1,2,3,1,2,470,1,Training
24,6,1,4,3,1,2,600,1,4,2,1,4,608,1,Training
24,6,2,4,3,1,2,600,1,1,4,1,1,601,1,Training
24,6,3,4,3,1,2,600,1,2,3,1,2,642,1,Training
24,6,4,4,3,1,2,600,1,1,4,1,1,523,1,Training
24,6,5,4,3,1,2,600,1,4,2,1,4,580,1,Training
24,6,6,4,3,1,2,600,1,1,4,1,1,716,1,Training
24,6,7,4,3,1,2,600,1,3,1,1,3,517,1,Training
24,6,8,4,3,1,2,600,1,2,3,1,2,622,1,Training
24,6,9,4,3,1,2,600,1,1,4,1,1,998,1,Training
24,6,10,4,3,1,2,600,1,1,4,1,1,635,1,Training
24,6,11,4,3,1,2,600,1,4,2,1,4,532,1,Training
24,6,12,4,3,1,2,600,1,3,1,1,3,540,1,Training
24,6,13,4,3,1,2,600,1,1,4,1,1,693,1,Training
24,6,14,4,3,1,2,600,1,2,3,1,2,621,1,Training
24,6,15,4,3,1,2,600,1,2,3,1,2,502,1,Training
24,6,16,4,3,1,2,600,1,1,4,1,1,575,1,Training
24,6,17,4,3,1,2,600,1,2,3,1,2,583,1,Training
24,6,18,4,3,1,2,600,1,3,1,1,3,560,1,Training
24,6,19,4,3,1,2,600,1,3,1,1,3,457,1,Training
24,6,20,4,3,1,2,600,1,4,2,1,4,514,1,Training
24,7,1,4,3,1,2,600,1,2,3,1,2,785,1,Training
24,7,2,4,3,1,2,600,1,2,3,1,2,521,1,Training
24,7,3,4,3,1,2,600,1,4,2,1,4,498,1,Training
24,7,4,4,3,1,2,600,1,2,3,1,2,619,1,Training
24,7,5,4,3,1,2,600,1,2,3,1,2,436,1,Training
24,7,6,4,3,1,2,600,1,3,1,1,3,445,1,Training
24,7,7,4,3,1,2,600,1,1,4,1,1,661,1,Training
24,7,8,4,3,1,2,600,1,1,4,1,1,463,1,Training
24,7,9,4,3,1,2,600,1,1,4,1,1,439,1,Training
24,7,10,4,3,1,2,600,1,2,2,0,2,480,1,Training
24,7,11,4,3,1,2,600,1,4,2,1,4,457,1,Training
24,7,12,4,3,1,2,600,1,2,3,1,2,578,1,Training
24,7,13,4,3,1,2,600,1,4,2,1,4,412,1,Training
24,7,14,4,3,1,2,600,1,3,1,1,3,467,1,Training
24,7,15,4,3,1,2,600,1,2,3,1,2,540,1,Training
24,7,16,4,3,1,2,600,1,3,3,0,3,581,1,Training
24,7,17,4,3,1,2,600,1,1,4,1,1,525,1,Training
24,7,18,4,3,1,2,600,1,4,2,1,4,518,1,Training
24,7,19,4,3,1,2,600,1,3,1,1,3,479,1,Training
24,7,20,4,3,1,2,600,1,1,4,1,2,488,0,Training
24,8,1,4,3,1,2,600,1,3,1,1,3,545,1,Training
24,8,2,4,3,1,2,600,1,3,1,1,3,330,1,Training
24,8,3,4,3,1,2,600,1,1,4,1,2,419,0,Training
24,8,4,4,3,1,2,600,1,4,2,1,4,954,1,Training
24,8,5,4,3,1,2,600,1,1,4,1,1,703,1,Training
24,8,6,4,3,1,2,600,1,2,4,0,2,520,1,Training
24,8,7,4,3,1,2,600,1,2,3,1,2,577,1,Training
24,8,8,4,3,1,2,600,1,3,1,1,3,474,1,Training
24,8,9,4,3,1,2,600,1,3,1,1,3,418,1,Training
24,8,10,4,3,1,2,600,1,4,1,0,4,763,1,Training
24,8,11,4,3,1,2,600,1,1,4,1,1,995,1,Training
24,8,12,4,3,1,2,600,1,4,2,1,4,568,1,Training
24,8,13,4,3,1,2,600,1,4,2,1,4,449,1,Training
24,8,14,4,3,1,2,600,1,3,1,1,3,505,1,Training
24,8,15,4,3,1,2,600,1,2,4,0,2,818,1,Training
24,8,16,4,3,1,2,600,1,4,2,1,4,971,1,Training
24,8,17,4,3,1,2,600,1,2,3,1,2,656,1,Training
24,8,18,4,3,1,2,600,1,3,1,1,3,505,1,Training
24,8,19,4,3,1,2,600,1,1,4,1,1,753,1,Training
24,8,20,4,3,1,2,600,1,2,3,1,2,554,1,Training
24,9,1,4,3,1,2,600,1,4,2,1,4,801,1,Training
24,9,2,4,3,1,2,600,1,4,2,1,4,458,1,Training
24,9,3,4,3,1,2,600,1,1,4,1,1,755,1,Training
24,9,4,4,3,1,2,600,1,1,4,1,1,764,1,Training
24,9,5,4,3,1,2,600,1,2,3,1,2,996,1,Training
24,9,6,4,3,1,2,600,1,1,4,1,1,680,1,Training
24,9,7,4,3,1,2,600,1,3,1,1,3,593,1,Training
24,9,8,4,3,1,2,600,1,2,3,1,2,570,1,Training
24,9,9,4,3,1,2,600,1,2,3,1,2,611,1,Training
24,9,10,4,3,1,2,600,1,1,4,1,1,732,1,Training
24,9,11,4,3,1,2,600,1,4,2,1,4,501,1,Training
24,9,12,4,3,1,2,600,1,4,2,1,4,398,1,Training
24,9,13,4,3,1,2,600,1,2,3,1,2,470,1,Training
24,9,14,4,3,1,2,600,1,1,4,1,1,543,1,Training
24,9,15,4,3,1,2,600,1,4,1,0,4,504,1,Training
24,9,16,4,3,1,2,600,1,4,2,1,4,433,1,Training
24,9,17,4,3,1,2,600,1,3,1,1,3,474,1,Training
24,9,18,4,3,1,2,600,1,2,3,1,2,580,1,Training
24,9,19,4,3,1,2,600,1,3,1,1,3,538,1,Training
24,9,20,4,3,1,2,600,1,1,4,1,1,595,1,Training
24,10,1,4,3,1,2,600,1,3,1,1,3,609,1,Training
24,10,2,4,3,1,2,600,1,1,2,0,1,619,1,Training
24,10,3,4,3,1,2,600,1,1,4,1,1,659,1,Training
24,10,4,4,3,1,2,600,1,4,2,1,4,524,1,Training
24,10,5,4,3,1,2,600,1,2,3,1,2,741,1,Training
24,10,6,4,3,1,2,600,1,3,1,1,3,494,1,Training
24,10,7,4,3,1,2,600,1,1,4,1,1,535,1,Training
24,10,8,4,3,1,2,600,1,4,2,1,4,464,1,Training
24,10,9,4,3,1,2,600,1,4,2,1,4,712,1,Training
24,10,10,4,3,1,2,600,1,2,3,1,2,561,1,Training
24,10,11,4,3,1,2,600,1,3,4,0,3,650,1,Training
24,10,12,4,3,1,2,600,1,3,1,1,3,498,1,Training
24,10,13,4,3,1,2,600,1,4,3,0,4,443,1,Training
24,10,14,4,3,1,2,600,1,2,4,0,2,612,1,Training
24,10,15,4,3,1,2,600,1,4,2,1,4,445,1,Training
24,10,16,4,3,1,2,600,1,3,1,1,3,406,1,Training
24,10,17,4,3,1,2,600,1,3,1,1,3,494,1,Training
24,10,18,4,3,1,2,600,1,2,3,1,2,614,1,Training
24,10,19,4,3,1,2,600,1,3,1,1,3,591,1,Training
24,10,20,4,3,1,2,600,1,3,1,1,3,407,1,Training
24,11,1,4,3,1,2,600,1,2,1,0,2,1009,1,Training
24,11,2,4,3,1,2,600,1,2,3,1,2,405,1,Training
24,11,3,4,3,1,2,600,1,3,1,1,3,430,1,Training
24,11,4,4,3,1,2,600,1,3,1,1,3,375,1,Training
24,11,5,4,3,1,2,600,1,1,4,1,1,735,1,Training
24,11,6,4,3,1,2,600,1,4,2,1,4,504,1,Training
24,11,7,4,3,1,2,600,1,3,1,1,3,401,1,Training
24,11,8,4,3,1,2,600,1,3,1,1,3,426,1,Training
24,11,9,4,3,1,2,600,1,1,4,1,2,500,0,Training
24,11,10,4,3,1,2,600,1,3,1,1,3,460,1,Training
24,11,11,4,3,1,2,600,1,2,3,1,1,517,0,Training
24,11,12,4,3,1,2,600,1,4,2,1,4,510,1,Training
24,11,13,4,3,1,2,600,1,1,4,1,1,823,1,Training
24,11,14,4,3,1,2,600,1,4,2,1,4,560,1,Training
24,11,15,4,3,1,2,600,1,4,2,1,4,1081,1,Training
24,11,16,4,3,1,2,600,1,3,1,1,3,442,1,Training
24,11,17,4,3,1,2,600,1,3,1,1,3,531,1,Training
24,11,18,4,3,1,2,600,1,4,2,1,4,444,1,Training
24,11,19,4,3,1,2,600,1,4,2,1,4,405,1,Training
24,11,20,4,3,1,2,600,1,3,1,1,3,446,1,Training
24,12,1,4,3,1,2,600,1,2,3,1,2,545,1,Training
24,12,2,4,3,1,2,600,1,1,4,1,1,890,1,Training
24,12,3,4,3,1,2,600,1,2,3,1,2,499,1,Training
24,12,4,4,3,1,2,600,1,3,1,1,3,332,1,Training
24,12,5,4,3,1,2,600,1,1,4,1,1,549,1,Training
24,12,6,4,3,1,2,600,1,3,1,1,3,413,1,Training
24,12,7,4,3,1,2,600,1,2,3,1,1,454,0,Training
24,12,8,4,3,1,2,600,1,4,2,1,4,463,1,Training
24,12,9,4,3,1,2,600,1,2,3,1,2,520,1,Training
24,12,10,4,3,1,2,600,1,4,4,0,3,465,0,Training
24,12,11,4,3,1,2,600,1,3,1,1,3,506,1,Training
24,12,12,4,3,1,2,600,1,2,3,1,2,498,1,Training
24,12,13,4,3,1,2,600,1,4,2,1,4,555,1,Training
24,12,14,4,3,1,2,600,1,1,4,1,1,579,1,Training
24,12,15,4,3,1,2,600,1,1,4,1,1,444,1,Training
24,12,16,4,3,1,2,600,1,1,4,1,1,357,1,Training
24,12,17,4,3,1,2,600,1,2,3,1,2,445,1,Training
24,12,18,4,3,1,2,600,1,1,4,1,1,502,1,Training
24,12,19,4,3,1,2,600,1,1,4,1,1,383,1,Training
24,12,20,4,3,1,2,600,1,4,2,1,3,424,0,Training
24,13,1,4,3,1,2,600,1,3,1,1,4,545,0,Training
24,13,2,4,3,1,2,600,1,4,2,1,4,1130,1,Training
24,13,3,4,3,1,2,600,1,4,2,1,4,491,1,Training
24,13,4,4,3,1,2,600,1,2,3,1,2,851,1,Training
24,13,5,4,3,1,2,600,1,1,4,1,1,700,1,Training
24,13,6,4,3,1,2,600,1,2,4,0,2,565,1,Training
24,13,7,4,3,1,2,600,1,2,3,1,2,910,1,Training
24,13,8,4,3,1,2,600,1,4,3,0,4,739,1,Training
24,13,9,4,3,1,2,600,1,3,1,1,3,492,1,Training
24,13,10,4,3,1,2,600,1,4,2,1,4,549,1,Training
24,13,11,4,3,1,2,600,1,3,1,1,3,493,1,Training
24,13,12,4,3,1,2,600,1,4,2,1,4,454,1,Training
24,13,13,4,3,1,2,600,1,4,2,1,4,335,1,Training
24,13,14,4,3,1,2,600,1,1,4,1,3,392,0,Training
24,13,15,4,3,1,2,600,1,4,2,1,4,640,1,Training
24,13,16,4,3,1,2,600,1,4,3,0,4,457,1,Training
24,13,17,4,3,1,2,600,1,4,2,1,3,417,0,Training
24,13,18,4,3,1,2,600,1,3,1,1,3,634,1,Training
24,13,19,4,3,1,2,600,1,1,4,1,1,674,1,Training
24,13,20,4,3,1,2,600,1,1,4,1,1,412,1,Training
24,14,1,4,3,1,2,600,1,2,3,1,2,1136,1,Training
24,14,2,4,3,1,2,600,1,1,4,1,1,636,1,Training
24,14,3,4,3,1,2,600,1,1,2,0,1,501,1,Training
24,14,4,4,3,1,2,600,1,1,4,1,1,382,1,Training
24,14,5,4,3,1,2,600,1,2,3,1,2,423,1,Training
24,14,6,4,3,1,2,600,1,3,1,1,3,384,1,Training
24,14,7,4,3,1,2,600,1,2,3,1,2,535,1,Training
24,14,8,4,3,1,2,600,1,4,2,1,4,512,1,Training
24,14,9,4,3,1,2,600,1,2,3,1,2,489,1,Training
24,14,10,4,3,1,2,600,1,3,1,1,3,482,1,Training
24,14,11,4,3,1,2,600,1,4,2,1,4,474,1,Training
24,14,12,4,3,1,2,600,1,4,2,1,3,387,0,Training
24,14,13,4,3,1,2,600,1,1,4,1,1,748,1,Training
24,14,14,4,3,1,2,600,1,1,4,1,1,437,1,Training
24,14,15,4,3,1,2,600,1,1,4,1,1,333,1,Training
24,14,16,4,3,1,2,600,1,2,3,1,2,390,1,Training
24,14,17,4,3,1,2,600,1,4,2,1,4,927,1,Training
24,14,18,4,3,1,2,600,1,2,3,1,2,595,1,Training
24,14,19,4,3,1,2,600,1,1,4,1,2,524,0,Training
24,14,20,4,3,1,2,600,1,1,4,1,1,469,1,Training
24,15,1,4,3,1,2,600,1,4,2,1,4,641,1,Training
24,15,2,4,3,1,2,600,1,4,2,1,4,346,1,Training
24,15,3,4,3,1,2,600,1,1,4,1,1,499,1,Training
24,15,4,4,3,1,2,600,1,2,3,1,2,3356,1,Training
24,15,5,4,3,1,2,600,1,3,2,0,3,672,1,Training
24,15,6,4,3,1,2,600,1,4,2,1,4,649,1,Training
24,15,7,4,3,1,2,600,1,2,3,1,2,625,1,Training
24,15,8,4,3,1,2,600,1,1,4,1,1,634,1,Training
24,15,9,4,3,1,2,600,1,2,3,1,2,707,1,Training
24,15,10,4,3,1,2,600,1,2,1,0,2,652,1,Training
24,15,11,4,3,1,2,600,1,4,2,1,4,660,1,Training
24,15,12,4,3,1,2,600,1,1,4,1,1,493,1,Training
24,15,13,4,3,1,2,600,1,4,3,0,4,470,1,Training
24,15,14,4,3,1,2,600,1,2,2,0,2,606,1,Training
24,15,15,4,3,1,2,600,1,2,3,1,2,535,1,Training
24,15,16,4,3,1,2,600,1,1,4,1,1,752,1,Training
24,15,17,4,3,1,2,600,1,3,1,1,4,441,0,Training
24,15,18,4,3,1,2,600,1,2,3,1,2,802,1,Training
24,15,19,4,3,1,2,600,1,2,3,1,2,603,1,Training
24,15,20,4,3,1,2,600,1,1,4,1,1,611,1,Training
24,16,1,4,3,1,2,600,1,4,2,1,4,913,1,Training
24,16,2,4,3,1,2,600,1,4,2,1,4,470,1,Training
24,16,3,4,3,1,2,600,1,3,1,1,3,494,1,Training
24,16,4,4,3,1,2,600,1,1,4,1,1,647,1,Training
24,16,5,4,3,1,2,600,1,3,1,1,3,576,1,Training
24,16,6,4,3,1,2,600,1,1,3,0,1,632,1,Training
24,16,7,4,3,1,2,600,1,1,4,1,1,449,1,Training
24,16,8,4,3,1,2,600,1,2,3,1,2,633,1,Training
24,16,9,4,3,1,2,600,1,4,2,1,4,609,1,Training
24,16,10,4,3,1,2,600,1,1,4,1,1,634,1,Training
24,16,11,4,3,1,2,600,1,4,2,1,4,642,1,Training
24,16,12,4,3,1,2,600,1,2,3,1,2,507,1,Training
24,16,13,4,3,1,2,600,1,4,2,1,4,548,1,Training
24,16,14,4,3,1,2,600,1,2,3,1,2,460,1,Training
24,16,15,4,3,1,2,600,1,1,4,1,1,485,1,Training
24,16,16,4,3,1,2,600,1,3,1,1,4,366,0,Training
24,16,17,4,3,1,2,600,1,4,1,0,4,487,1,Training
24,16,18,4,3,1,2,600,1,4,2,1,4,560,1,Training
24,16,19,4,3,1,2,600,1,4,2,1,4,329,1,Training
24,16,20,4,3,1,2,600,1,2,3,1,2,480,1,Training
24,17,1,4,3,1,2,600,1,4,4,0,4,825,1,Skill
24,17,2,4,3,1,2,600,1,1,3,0,1,705,1,Skill
24,17,3,4,3,1,2,600,1,3,2,0,3,616,1,Skill
24,17,4,4,3,1,2,600,1,1,3,0,1,703,1,Skill
24,17,5,4,3,1,2,600,1,1,3,0,1,439,1,Skill
24,17,6,4,3,1,2,600,1,4,2,1,4,606,1,Skill
24,17,7,4,3,1,2,600,1,2,4,0,2,582,1,Skill
24,17,8,4,3,1,2,600,1,4,1,0,4,1007,1,Skill
24,17,9,4,3,1,2,600,1,1,1,0,1,527,1,Skill
24,17,10,4,3,1,2,600,1,2,3,1,2,680,1,Skill
24,17,11,4,3,1,2,600,1,2,4,0,2,495,1,Skill
24,17,12,4,3,1,2,600,1,2,1,0,2,537,1,Skill
24,17,13,4,3,1,2,600,1,1,4,1,1,625,1,Skill
24,17,14,4,3,1,2,600,1,4,3,0,4,633,1,Skill
24,17,15,4,3,1,2,600,1,2,2,0,2,785,1,Skill
24,17,16,4,3,1,2,600,1,4,2,1,4,584,1,Skill
24,17,17,4,3,1,2,600,1,2,3,1,2,559,1,Skill
24,17,18,4,3,1,2,600,1,3,2,0,3,599,1,Skill
24,17,19,4,3,1,2,600,1,3,4,0,3,414,1,Skill
24,17,20,4,3,1,2,600,1,2,4,0,2,551,1,Skill
24,18,1,4,3,1,2,600,1,3,4,0,3,521,1,Skill
24,18,2,4,3,1,2,600,1,4,1,0,4,561,1,Skill
24,18,3,4,3,1,2,600,1,1,2,0,1,2010,1,Skill
24,18,4,4,3,1,2,600,1,4,3,0,4,641,1,Skill
24,18,5,4,3,1,2,600,1,3,1,1,3,537,1,Skill
24,18,6,4,3,1,2,600,1,3,1,1,3,1170,1,Skill
24,18,7,4,3,1,2,600,1,4,2,1,4,591,1,Skill
24,18,8,4,3,1,2,600,1,1,4,1,1,662,1,Skill
24,18,9,4,3,1,2,600,1,2,4,0,2,607,1,Skill
24,18,10,4,3,1,2,600,1,3,3,0,3,744,1,Skill
24,18,11,4,3,1,2,600,1,4,3,0,4,671,1,Skill
24,18,12,4,3,1,2,600,1,1,2,0,1,534,1,Skill
24,18,13,4,3,1,2,600,1,2,2,0,2,638,1,Skill
24,18,14,4,3,1,2,600,1,3,2,0,3,565,1,Skill
24,18,15,4,3,1,2,600,1,3,3,0,3,476,1,Skill
24,18,16,4,3,1,2,600,1,3,3,0,3,484,1,Skill
24,18,17,4,3,1,2,600,1,2,2,0,3,539,0,Skill
24,18,18,4,3,1,2,600,1,3,2,0,3,594,1,Skill
24,18,19,4,3,1,2,600,1,2,4,0,2,617,1,Skill
24,18,20,4,3,1,2,600,1,4,3,0,4,514,1,Skill
24,19,1,4,3,1,2,600,1,1,4,1,1,889,1,Skill
24,19,2,4,3,1,2,600,1,4,4,0,4,622,1,Skill
24,19,3,4,3,1,2,600,1,1,1,0,1,599,1,Skill
24,19,4,4,3,1,2,600,1,2,3,1,2,576,1,Skill
24,19,5,4,3,1,2,600,1,4,3,0,4,583,1,Skill
24,19,6,4,3,1,2,600,1,1,3,0,1,671,1,Skill
24,19,7,4,3,1,2,600,1,3,3,0,3,758,1,Skill
24,19,8,4,3,1,2,600,1,4,4,0,4,542,1,Skill
24,19,9,4,3,1,2,600,1,1,2,0,1,518,1,Skill
24,19,10,4,3,1,2,600,1,1,1,0,1,542,1,Skill
24,19,11,4,3,1,2,600,1,1,4,1,1,438,1,Skill
24,19,12,4,3,1,2,600,1,1,4,1,1,431,1,Skill
24,19,13,4,3,1,2,600,1,4,1,0,4,567,1,Skill
24,19,14,4,3,1,2,600,1,4,3,0,4,608,1,Skill
24,19,15,4,3,1,2,600,1,3,4,0,3,567,1,Skill
24,19,16,4,3,1,2,600,1,2,4,0,2,576,1,Skill
24,19,17,4,3,1,2,600,1,2,1,0,2,889,1,Skill
24,19,18,4,3,1,2,600,1,1,2,0,1,545,1,Skill
24,19,19,4,3,1,2,600,1,3,2,0,3,856,1,Skill
24,19,20,4,3,1,2,600,1,3,2,0,3,576,1,Skill
24,20,1,4,3,1,2,600,1,3,3,0,3,441,1,Skill
24,20,2,4,3,1,2,600,1,4,4,0,4,593,1,Skill
24,20,3,4,3,1,2,600,1,3,2,0,3,553,1,Skill
24,20,4,4,3,1,2,600,1,1,1,0,1,784,1,Skill
24,20,5,4,3,1,2,600,1,3,2,0,3,681,1,Skill
24,20,6,4,3,1,2,600,1,1,1,0,1,529,1,Skill
24,20,7,4,3,1,2,600,1,4,3,0,4,681,1,Skill
24,20,8,4,3,1,2,600,1,1,4,1,1,464,1,Skill
24,20,9,4,3,1,2,600,1,3,4,0,3,665,1,Skill
24,20,10,4,3,1,2,600,1,3,1,1,3,514,1,Skill
24,20,11,4,3,1,2,600,1,3,1,1,3,378,1,Skill
24,20,12,4,3,1,2,600,1,3,3,0,3,418,1,Skill
