sid,block,trial,associaiton_1,association_2,association_3,association_4,training_condition,order_condition,symbol,cue,cue_correct,response,rt,correct,phase
114,19,12,3,1,4,2,-400,1,3,4,1,3,375,1,Skill
114,19,13,3,1,4,2,-400,1,1,2,0,4,236,0,Skill
114,19,14,3,1,4,2,-400,1,2,1,1,2,758,1,Skill
114,19,15,3,1,4,2,-400,1,3,3,0,3,518,1,Skill
114,19,16,3,1,4,2,-400,1,3,4,1,3,502,1,Skill
114,19,17,3,1,4,2,-400,1,1,2,0,1,726,1,Skill
114,19,18,3,1,4,2,-400,1,2,3,0,3,457,0,Skill
114,19,19,3,1,4,2,-400,1,2,2,0,2,498,1,Skill
114,19,20,3,1,4,2,-400,1,4,2,1,4,557,1,Skill
114,20,1,3,1,4,2,-400,1,1,4,0,1,426,1,Skill
114,20,2,3,1,4,2,-400,1,3,3,0,3,492,1,Skill
114,20,3,3,1,4,2,-400,1,1,2,0,1,508,1,Skill
114,20,4,3,1,4,2,-400,1,3,1,0,3,565,1,Skill
114,20,5,3,1,4,2,-400,1,4,4,0,4,492,1,Skill
114,20,6,3,1,4,2,-400,1,2,1,1,2,549,1,Skill
114,20,7,3,1,4,2,-400,1,3,2,0,3,547,1,Skill
114,20,8,3,1,4,2,-400,1,2,3,0,2,591,1,Skill
114,20,9,3,1,4,2,-400,1,4,4,0,4,604,1,Skill
114,20,10,3,1,4,2,-400,1,1,1,0,1,923,1,Skill
114,20,11,3,1,4,2,-400,1,2,4,0,2,539,1,Skill
114,20,12,3,1,4,2,-400,1,3,1,0,3,519,1,Skill
114,20,13,3,1,4,2,-400,1,2,4,0,2,673,1,Skill
114,20,14,3,1,4,2,-400,1,4,1,0,4,603,1,Skill
114,20,15,3,1,4,2,-400,1,1,1,0,1,923,1,Skill
114,20,16,3,1,4,2,-400,1,4,4,0,4,442,1,Skill
114,20,17,3,1,4,2,-400,1,2,1,1,2,818,1,Skill
114,20,18,3,1,4,2,-400,1,3,3,0,3,514,1,Skill
114,20,19,3,1,4,2,-400,1,3,4,1,3,476,1,Skill
114,20,20,3,1,4,2,-400,1,4,4,0,4,430,1,Skill
114,21,1,3,1,4,2,-400,1,4,2,1,4,447,1,Skill
114,21,2,3,1,4,2,-400,1,4,4,0,4,391,1,Skill
114,21,3,3,1,4,2,-400,1,2,2,0,2,545,1,Skill
114,21,4,3,1,4,2,-400,1,3,3,0,3,593,1,Skill
114,21,5,3,1,4,2,-400,1,1,3,1,4,439,0,Skill
114,21,6,3,1,4,2,-400,1,4,1,0,3,581,0,Skill
114,21,7,3,1,4,2,-400,1,2,3,0,2,583,1,Skill
114,21,8,3,1,4,2,-400,1,2,3,0,2,434,1,Skill
114,21,9,3,1,4,2,-400,1,1,3,1,1,563,1,Skill
114,21,10,3,1,4,2,-400,1,4,1,0,4,607,1,Skill
114,21,11,3,1,4,2,-400,1,4,4,0,4,509,1,Skill
114,21,12,3,1,4,2,-400,1,4,2,1,4,534,1,Skill
114,21,13,3,1,4,2,-400,1,1,1,0,2,699,0,Skill
114,21,14,3,1,4,2,-400,1,4,2,1,4,407,1,Skill
114,21,15,3,1,4,2,-400,1,1,4,0,1,628,1,Skill
114,21,16,3,1,4,2,-400,1,1,3,1,1,505,1,Skill
114,21,17,3,1,4,2,-400,1,3,3,0,1,411,0,Skill
114,21,18,3,1,4,2,-400,1,2,2,0,2,587,1,Skill
114,21,19,3,1,4,2,-400,1,3,4,1,3,785,1,Skill
114,21,20,3,1,4,2,-400,1,4,3,0,4,710,1,Skill
114,17,1,3,1,4,2,-400,1,3,4,1,3,645,1,Inference
114,17,2,3,1,4,2,-400,1,2,1,1,2,572,1,Inference
114,17,3,3,1,4,2,-400,1,1,3,1,1,511,1,Inference
114,17,4,3,1,4,2,-400,1,4,2,1,4,222,1,Inference
114,17,5,3,1,4,2,-400,1,1,3,1,1,616,1,Inference
114,17,6,3,1,4,2,-400,1,4,2,1,4,603,1,Inference
114,17,7,3,1,4,2,-400,1,2,1,1,2,516,1,Inference
114,17,8,3,1,4,2,-400,1,3,4,1,3,464,1,Inference
114,17,9,3,1,4,2,-400,1,2,1,1,2,491,1,Inference
114,17,10,3,1,4,2,-400,1,4,2,1,4,559,1,Inference
114,17,11,3,1,4,2,-400,1,1,3,1,1,504,1,Inference
114,17,12,3,1,4,2,-400,1,3,4,1,3,526,1,Inference
113,1,1,1,3,4,2,-400,1,3,4,1,3,2634,1,Training
113,1,2,1,3,4,2,-400,1,3,4,1,3,823,1,Training
113,1,3,1,3,4,2,-400,1,1,3,0,1,622,1,Training
113,1,4,1,3,4,2,-400,1,1,1,1,1,797,1,Training
113,1,5,1,3,4,2,-400,1,4,2,1,4,839,1,Training
113,1,6,1,3,4,2,-400,1,1,1,1,1,659,1,Training
113,1,7,1,3,4,2,-400,1,2,3,1,2,901,1,Training
113,1,8,1,3,4,2,-400,1,4,2,1,4,600,1,Training
113,1,9,1,3,4,2,-400,1,4,2,1,4,538,1,Training
113,1,10,1,3,4,2,-400,1,1,1,1,1,542,1,Training
113,1,11,1,3,4,2,-400,1,3,4,1,1,477,0,Training
113,1,12,1,3,4,2,-400,1,4,2,1,4,584,1,Training
113,1,13,1,3,4,2,-400,1,4,2,1,4,597,1,Training
113,1,14,1,3,4,2,-400,1,4,2,1,4,701,1,Training
113,1,15,1,3,4,2,-400,1,3,4,1,1,704,0,Training
113,1,16,1,3,4,2,-400,1,3,4,1,3,574,1,Training
113,1,17,1,3,4,2,-400,1,3,4,1,3,522,1,Training
113,1,18,1,3,4,2,-400,1,2,4,0,2,538,1,Training
113,1,19,1,3,4,2,-400,1,2,3,1,2,451,1,Training
113,1,20,1,3,4,2,-400,1,1,1,1,1,549,1,Training
113,2,1,1,3,4,2,-400,1,4,2,1,4,565,1,Training
113,2,2,1,3,4,2,-400,1,1,1,1,1,516,1,Training
113,2,3,1,3,4,2,-400,1,3,4,1,3,588,1,Training
113,2,4,1,3,4,2,-400,1,4,2,1,4,516,1,Training
113,2,5,1,3,4,2,-400,1,4,2,1,4,502,1,Training
113,2,6,1,3,4,2,-400,1,3,4,1,3,407,1,Training
113,2,7,1,3,4,2,-400,1,3,4,1,3,547,1,Training
113,2,8,1,3,4,2,-400,1,2,3,1,2,823,1,Training
113,2,9,1,3,4,2,-400,1,1,1,1,1,550,1,Training
113,2,10,1,3,4,2,-400,1,2,3,1,2,536,1,Training
113,2,11,1,3,4,2,-400,1,2,3,1,2,584,1,Training
113,2,12,1,3,4,2,-400,1,2,3,1,2,392,1,Training
113,2,13,1,3,4,2,-400,1,2,3,1,2,525,1,Training
113,2,14,1,3,4,2,-400,1,3,4,1,3,635,1,Training
113,2,15,1,3,4,2,-400,1,1,1,1,1,477,1,Training
113,2,16,1,3,4,2,-400,1,1,1,1,1,421,1,Training
113,2,17,1,3,4,2,-400,1,3,4,1,2,418,0,Training
113,2,18,1,3,4,2,-400,1,2,3,1,2,609,1,Training
113,2,19,1,3,4,2,-400,1,3,4,1,3,567,1,Training
113,2,20,1,3,4,2,-400,1,2,2,0,3,454,0,Training
113,3,1,1,3,4,2,-400,1,2,3,1,2,635,1,Training
113,3,2,1,3,4,2,-400,1,3,4,1,3,582,1,Training
113,3,3,1,3,4,2,-400,1,4,2,1,4,576,1,Training
113,3,4,1,3,4,2,-400,1,4,2,1,4,513,1,Training
113,3,5,1,3,4,2,-400,1,3,4,1,3,512,1,Training
113,3,6,1,3,4,2,-400,1,4,2,1,4,487,1,Training
113,3,7,1,3,4,2,-400,1,3,4,1,3,558,1,Training
113,3,8,1,3,4,2,-400,1,2,3,1,2,562,1,Training
113,3,9,1,3,4,2,-400,1,3,4,1,1,419,0,Training
113,3,10,1,3,4,2,-400,1,1,1,1,1,506,1,Training
113,3,11,1,3,4,2,-400,1,4,2,1,4,588,1,Training
113,3,12,1,3,4,2,-400,1,1,1,1,1,555,1,Training
113,3,13,1,3,4,2,-400,1,4,3,0,4,556,1,Training
113,3,14,1,3,4,2,-400,1,2,3,1,2,546,1,Training
113,3,15,1,3,4,2,-400,1,1,1,1,1,588,1,Training
113,3,16,1,3,4,2,-400,1,3,4,1,3,502,1,Training
113,3,17,1,3,4,2,-400,1,4,2,1,4,365,1,Training
113,3,18,1,3,4,2,-400,1,2,3,1,2,496,1,Training
113,3,19,1,3,4,2,-400,1,1,1,1,1,553,1,Training
113,3,20,1,3,4,2,-400,1,3,4,1,3,488,1,Training
113,4,1,1,3,4,2,-400,1,4,2,1,4,790,1,Training
113,4,2,1,3,4,2,-400,1,4,3,0,4,564,1,Training
113,4,3,1,3,4,2,-400,1,4,2,1,4,460,1,Training
113,4,4,1,3,4,2,-400,1,4,2,1,4,404,1,Training
113,4,5,1,3,4,2,-400,1,3,4,1,3,493,1,Training
113,4,6,1,3,4,2,-400,1,3,4,1,3,354,1,Training
113,4,7,1,3,4,2,-400,1,3,4,1,3,410,1,Training
113,4,8,1,3,4,2,-400,1,3,4,1,3,285,1,Training
113,4,9,1,3,4,2,-400,1,1,1,1,1,500,1,Training
113,4,10,1,3,4,2,-400,1,4,2,1,3,495,0,Training
113,4,11,1,3,4,2,-400,1,4,2,1,4,507,1,Training
113,4,12,1,3,4,2,-400,1,2,3,1,2,574,1,Training
113,4,13,1,3,4,2,-400,1,1,1,1,1,512,1,Training
113,4,14,1,3,4,2,-400,1,2,3,1,2,474,1,Training
113,4,15,1,3,4,2,-400,1,2,3,1,2,501,1,Training
113,4,16,1,3,4,2,-400,1,3,4,1,3,613,1,Training
113,4,17,1,3,4,2,-400,1,4,2,1,4,363,1,Training
113,4,18,1,3,4,2,-400,1,1,1,1,1,420,1,Training
113,4,19,1,3,4,2,-400,1,2,3,1,2,497,1,Training
113,4,20,1,3,4,2,-400,1,4,2,1,4,472,1,Training
113,5,1,1,3,4,2,-400,1,4,2,1,4,588,1,Training
113,5,2,1,3,4,2,-400,1,2,3,1,2,547,1,Training
113,5,3,1,3,4,2,-400,1,2,3,1,2,564,1,Training
113,5,4,1,3,4,2,-400,1,4,2,1,4,605,1,Training
113,5,5,1,3,4,2,-400,1,3,4,1,3,673,1,Training
113,5,6,1,3,4,2,-400,1,2,3,1,2,716,1,Training
113,5,7,1,3,4,2,-400,1,1,1,1,1,429,1,Training
113,5,8,1,3,4,2,-400,1,2,3,1,2,563,1,Training
113,5,9,1,3,4,2,-400,1,3,4,1,3,570,1,Training
113,5,10,1,3,4,2,-400,1,2,3,1,3,659,0,Training
113,5,11,1,3,4,2,-400,1,4,2,1,4,538,1,Training
113,5,12,1,3,4,2,-400,1,1,1,1,1,568,1,Training
113,5,13,1,3,4,2,-400,1,2,3,1,2,562,1,Training
113,5,14,1,3,4,2,-400,1,4,2,1,4,473,1,Training
113,5,15,1,3,4,2,-400,1,3,4,1,3,504,1,Training
113,5,16,1,3,4,2,-400,1,4,2,1,4,492,1,Training
113,5,17,1,3,4,2,-400,1,2,3,1,2,670,1,Training
113,5,18,1,3,4,2,-400,1,4,2,1,4,517,1,Training
113,5,19,1,3,4,2,-400,1,1,1,1,1,569,1,Training
113,5,20,1,3,4,2,-400,1,4,2,1,4,559,1,Training
113,6,1,1,3,4,2,-400,1,2,3,1,2,518,1,Training
113,6,2,1,3,4,2,-400,1,1,1,1,1,438,1,Training
113,6,3,1,3,4,2,-400,1,3,4,1,3,432,1,Training
113,6,4,1,3,4,2,-400,1,1,1,1,1,478,1,Training
113,6,5,1,3,4,2,-400,1,3,4,1,3,588,1,Training
113,6,6,1,3,4,2,-400,1,3,4,1,2,398,0,Training
113,6,7,1,3,4,2,-400,1,4,2,1,4,477,1,Training
113,6,8,1,3,4,2,-400,1,2,3,1,2,513,1,Training
113,6,9,1,3,4,2,-400,1,2,1,0,3,761,0,Training
113,6,10,1,3,4,2,-400,1,3,4,1,1,404,0,Training
113,6,11,1,3,4,2,-400,1,2,3,1,3,421,0,Training
113,6,12,1,3,4,2,-400,1,1,1,1,1,434,1,Training
113,6,13,1,3,4,2,-400,1,3,4,1,3,628,1,Training
113,6,14,1,3,4,2,-400,1,2,4,0,2,650,1,Training
113,6,15,1,3,4,2,-400,1,1,1,1,1,642,1,Training
113,6,16,1,3,4,2,-400,1,4,2,1,4,636,1,Training
113,6,17,1,3,4,2,-400,1,4,2,1,4,530,1,Training
113,6,18,1,3,4,2,-400,1,1,1,1,1,517,1,Training
113,6,19,1,3,4,2,-400,1,2,3,1,2,547,1,Training
113,6,20,1,3,4,2,-400,1,2,1,0,2,574,1,Training
113,7,1,1,3,4,2,-400,1,4,2,1,4,556,1,Training
113,7,2,1,3,4,2,-400,1,3,4,1,3,610,1,Training
113,7,3,1,3,4,2,-400,1,2,4,0,2,562,1,Training
113,7,4,1,3,4,2,-400,1,1,1,1,1,419,1,Training
113,7,5,1,3,4,2,-400,1,3,4,1,3,518,1,Training
113,7,6,1,3,4,2,-400,1,2,3,1,2,542,1,Training
113,7,7,1,3,4,2,-400,1,3,4,1,3,572,1,Training
113,7,8,1,3,4,2,-400,1,3,4,1,3,559,1,Training
113,7,9,1,3,4,2,-400,1,1,1,1,1,640,1,Training
113,7,10,1,3,4,2,-400,1,4,2,1,4,522,1,Training
113,7,11,1,3,4,2,-400,1,2,3,1,2,564,1,Training
113,7,12,1,3,4,2,-400,1,2,3,1,2,632,1,Training
113,7,13,1,3,4,2,-400,1,1,1,1,1,535,1,Training
113,7,14,1,3,4,2,-400,1,3,4,1,3,599,1,Training
113,7,15,1,3,4,2,-400,1,3,4,1,3,523,1,Training
113,7,16,1,3,4,2,-400,1,4,2,1,4,509,1,Training
113,7,17,1,3,4,2,-400,1,1,1,1,1,519,1,Training
113,7,18,1,3,4,2,-400,1,3,4,1,3,519,1,Training
113,7,19,1,3,4,2,-400,1,4,2,1,4,509,1,Training
113,7,20,1,3,4,2,-400,1,3,4,1,3,568,1,Training
113,8,1,1,3,4,2,-400,1,3,4,1,3,567,1,Training
113,8,2,1,3,4,2,-400,1,3,4,1,3,437,1,Training
113,8,3,1,3,4,2,-400,1,1,3,0,1,473,1,Training
113,8,4,1,3,4,2,-400,1,3,4,1,3,481,1,Training
113,8,5,1,3,4,2,-400,1,1,1,1,1,519,1,Training
113,8,6,1,3,4,2,-400,1,1,2,0,1,496,1,Training
113,8,7,1,3,4,2,-400,1,3,4,1,3,492,1,Training
113,8,8,1,3,4,2,-400,1,4,2,1,4,466,1,Training
113,8,9,1,3,4,2,-400,1,1,1,1,1,533,1,Training
113,8,10,1,3,4,2,-400,1,3,4,1,3,437,1,Training
113,8,11,1,3,4,2,-400,1,1,1,1,2,409,0,Training
113,8,12,1,3,4,2,-400,1,2,3,1,2,533,1,Training
113,8,13,1,3,4,2,-400,1,3,4,1,1,411,0,Training
113,8,14,1,3,4,2,-400,1,3,4,1,3,450,1,Training
113,8,15,1,3,4,2,-400,1,2,3,1,3,407,0,Training
113,8,16,1,3,4,2,-400,1,3,3,0,3,629,1,Training
113,8,17,1,3,4,2,-400,1,2,3,1,2,647,1,Training
113,8,18,1,3,4,2,-400,1,2,3,1,2,684,1,Training
113,8,19,1,3,4,2,-400,1,1,1,1,1,600,1,Training
113,8,20,1,3,4,2,-400,1,4,2,1,4,590,1,Training
113,9,1,1,3,4,2,-400,1,4,2,1,4,510,1,Training
113,9,2,1,3,4,2,-400,1,2,3,1,2,616,1,Training
113,9,3,1,3,4,2,-400,1,3,4,1,3,553,1,Training
113,9,4,1,3,4,2,-400,1,1,1,1,1,512,1,Training
113,9,5,1,3,4,2,-400,1,4,2,1,4,539,1,Training
113,9,6,1,3,4,2,-400,1,2,3,1,2,518,1,Training
113,9,7,1,3,4,2,-400,1,3,4,1,3,575,1,Training
113,9,8,1,3,4,2,-400,1,2,3,1,2,519,1,Training
113,9,9,1,3,4,2,-400,1,1,1,1,1,685,1,Training
113,9,10,1,3,4,2,-400,1,2,4,0,2,483,1,Training
113,9,11,1,3,4,2,-400,1,2,3,1,2,510,1,Training
113,9,12,1,3,4,2,-400,1,1,1,1,1,498,1,Training
113,9,13,1,3,4,2,-400,1,4,2,1,4,568,1,Training
113,9,14,1,3,4,2,-400,1,4,2,1,4,522,1,Training
113,9,15,1,3,4,2,-400,1,4,2,1,4,456,1,Training
113,9,16,1,3,4,2,-400,1,2,3,1,2,527,1,Training
113,9,17,1,3,4,2,-400,1,4,2,1,4,481,1,Training
113,9,18,1,3,4,2,-400,1,1,1,1,1,591,1,Training
113,9,19,1,3,4,2,-400,1,1,1,1,1,532,1,Training
113,9,20,1,3,4,2,-400,1,1,1,1,1,410,1,Training
113,10,1,1,3,4,2,-400,1,4,2,1,4,499,1,Training
113,10,2,1,3,4,2,-400,1,4,2,1,4,387,1,Training
113,10,3,1,3,4,2,-400,1,2,3,1,2,544,1,Training
113,10,4,1,3,4,2,-400,1,4,2,1,4,459,1,Training
113,10,5,1,3,4,2,-400,1,2,3,1,2,474,1,Training
113,10,6,1,3,4,2,-400,1,4,2,1,4,398,1,Training
113,10,7,1,3,4,2,-400,1,3,4,1,3,346,1,Training
113,10,8,1,3,4,2,-400,1,4,3,0,4,532,1,Training
113,10,9,1,3,4,2,-400,1,4,2,1,4,537,1,Training
113,10,10,1,3,4,2,-400,1,2,3,1,3,474,0,Training
113,10,11,1,3,4,2,-400,1,1,1,1,1,559,1,Training
113,10,12,1,3,4,2,-400,1,1,1,1,1,510,1,Training
113,10,13,1,3,4,2,-400,1,2,3,1,2,573,1,Training
113,10,14,1,3,4,2,-400,1,3,4,1,3,731,1,Training
113,10,15,1,3,4,2,-400,1,1,1,1,1,610,1,Training
113,10,16,1,3,4,2,-400,1,4,2,1,4,499,1,Training
113,10,17,1,3,4,2,-400,1,3,4,1,3,504,1,Training
113,10,18,1,3,4,2,-400,1,1,1,1,1,574,1,Training
113,10,19,1,3,4,2,-400,1,4,1,0,4,476,1,Training
113,10,20,1,3,4,2,-400,1,3,4,1,3,558,1,Training
113,11,1,1,3,4,2,-400,1,4,2,1,4,421,1,Training
113,11,2,1,3,4,2,-400,1,2,3,1,2,530,1,Training
113,11,3,1,3,4,2,-400,1,1,1,1,1,469,1,Training
113,11,4,1,3,4,2,-400,1,4,4,0,4,496,1,Training
113,11,5,1,3,4,2,-400,1,3,4,1,3,510,1,Training
113,11,6,1,3,4,2,-400,1,2,3,1,2,493,1,Training
113,11,7,1,3,4,2,-400,1,1,1,1,1,518,1,Training
113,11,8,1,3,4,2,-400,1,3,4,1,3,540,1,Training
113,11,9,1,3,4,2,-400,1,2,3,1,2,446,1,Training
113,11,10,1,3,4,2,-400,1,2,3,1,2,641,1,Training
113,11,11,1,3,4,2,-400,1,4,2,1,3,450,0,Training
113,11,12,1,3,4,2,-400,1,3,4,1,3,622,1,Training
113,11,13,1,3,4,2,-400,1,3,4,1,3,616,1,Training
113,11,14,1,3,4,2,-400,1,1,1,1,1,489,1,Training
113,11,15,1,3,4,2,-400,1,1,2,0,1,620,1,Training
113,11,16,1,3,4,2,-400,1,2,3,1,2,598,1,Training
113,11,17,1,3,4,2,-400,1,3,4,1,3,502,1,Training
113,11,18,1,3,4,2,-400,1,2,3,1,2,530,1,Training
113,11,19,1,3,4,2,-400,1,1,1,1,1,499,1,Training
113,11,20,1,3,4,2,-400,1,3,4,1,3,498,1,Training
113,12,1,1,3,4,2,-400,1,3,4,1,3,524,1,Training
113,12,2,1,3,4,2,-400,1,3,4,1,3,583,1,Training
113,12,3,1,3,4,2,-400,1,4,2,1,4,537,1,Training
113,12,4,1,3,4,2,-400,1,2,3,1,2,863,1,Training
113,12,5,1,3,4,2,-400,1,3,4,1,3,556,1,Training
113,12,6,1,3,4,2,-400,1,4,2,1,3,503,0,Training
113,12,7,1,3,4,2,-400,1,2,3,1,2,707,1,Training
113,12,8,1,3,4,2,-400,1,3,4,1,3,580,1,Training
113,12,9,1,3,4,2,-400,1,4,2,1,4,631,1,Training
113,12,10,1,3,4,2,-400,1,1,3,0,1,598,1,Training
113,12,11,1,3,4,2,-400,1,1,1,1,1,535,1,Training
113,12,12,1,3,4,2,-400,1,3,4,1,3,699,1,Training
113,12,13,1,3,4,2,-400,1,1,1,1,1,825,1,Training
113,12,14,1,3,4,2,-400,1,4,2,1,4,644,1,Training
113,12,15,1,3,4,2,-400,1,4,2,1,4,563,1,Training
113,12,16,1,3,4,2,-400,1,1,1,1,1,698,1,Training
113,12,17,1,3,4,2,-400,1,4,2,1,4,534,1,Training
113,12,18,1,3,4,2,-400,1,4,2,1,4,527,1,Training
113,12,19,1,3,4,2,-400,1,3,4,1,3,581,1,Training
113,12,20,1,3,4,2,-400,1,3,4,1,3,496,1,Training
113,13,1,1,3,4,2,-400,1,3,4,1,4,504,0,Training
113,13,2,1,3,4,2,-400,1,2,3,1,2,765,1,Training
113,13,3,1,3,4,2,-400,1,4,2,1,4,486,1,Training
113,13,4,1,3,4,2,-400,1,1,1,1,1,1196,1,Training
113,13,5,1,3,4,2,-400,1,1,1,1,1,540,1,Training
113,13,6,1,3,4,2,-400,1,3,4,1,3,499,1,Training
113,13,7,1,3,4,2,-400,1,3,4,1,3,449,1,Training
113,13,8,1,3,4,2,-400,1,4,2,1,4,434,1,Training
113,13,9,1,3,4,2,-400,1,1,1,1,1,508,1,Training
113,13,10,1,3,4,2,-400,1,4,2,1,4,512,1,Training
113,13,11,1,3,4,2,-400,1,1,1,1,1,739,1,Training
113,13,12,1,3,4,2,-400,1,4,3,0,4,527,1,Training
113,13,13,1,3,4,2,-400,1,3,3,0,3,551,1,Training
113,13,14,1,3,4,2,-400,1,4,2,1,4,504,1,Training
113,13,15,1,3,4,2,-400,1,4,2,1,4,431,1,Training
113,13,16,1,3,4,2,-400,1,1,2,0,1,538,1,Training
113,13,17,1,3,4,2,-400,1,3,4,1,3,597,1,Training
113,13,18,1,3,4,2,-400,1,3,4,1,3,489,1,Training
113,13,19,1,3,4,2,-400,1,3,4,1,3,408,1,Training
113,13,20,1,3,4,2,-400,1,4,2,1,4,464,1,Training
113,14,1,1,3,4,2,-400,1,3,4,1,3,515,1,Training
113,14,2,1,3,4,2,-400,1,3,4,1,3,419,1,Training
113,14,3,1,3,4,2,-400,1,2,4,0,2,577,1,Training
113,14,4,1,3,4,2,-400,1,1,1,1,1,443,1,Training
113,14,5,1,3,4,2,-400,1,2,3,1,2,547,1,Training
113,14,6,1,3,4,2,-400,1,4,2,1,4,483,1,Training
113,14,7,1,3,4,2,-400,1,4,2,1,4,575,1,Training
113,14,8,1,3,4,2,-400,1,1,1,1,1,520,1,Training
113,14,9,1,3,4,2,-400,1,1,1,1,1,526,1,Training
113,14,10,1,3,4,2,-400,1,4,2,1,4,552,1,Training
113,14,11,1,3,4,2,-400,1,4,2,1,4,502,1,Training
113,14,12,1,3,4,2,-400,1,4,2,1,4,524,1,Training
113,14,13,1,3,4,2,-400,1,3,4,1,2,485,0,Training
113,14,14,1,3,4,2,-400,1,1,1,1,1,542,1,Training
113,14,15,1,3,4,2,-400,1,4,2,1,4,455,1,Training
113,14,16,1,3,4,2,-400,1,4,2,1,4,508,1,Training
113,14,17,1,3,4,2,-400,1,4,2,1,4,425,1,Training
113,14,18,1,3,4,2,-400,1,3,4,1,3,487,1,Training
113,14,19,1,3,4,2,-400,1,2,3,1,2,532,1,Training
113,14,20,1,3,4,2,-400,1,3,2,0,3,424,1,Training
113,15,1,1,3,4,2,-400,1,1,1,1,1,636,1,Training
113,15,2,1,3,4,2,-400,1,4,2,1,4,454,1,Training
113,15,3,1,3,4,2,-400,1,3,2,0,3,472,1,Training
113,15,4,1,3,4,2,-400,1,3,4,1,3,453,1,Training
113,15,5,1,3,4,2,-400,1,4,2,1,4,493,1,Training
113,15,6,1,3,4,2,-400,1,2,3,1,2,474,1,Training
113,15,7,1,3,4,2,-400,1,2,3,1,4,553,0,Training
113,15,8,1,3,4,2,-400,1,2,2,0,2,615,1,Training
113,15,9,1,3,4,2,-400,1,4,1,0,4,665,1,Training
113,15,10,1,3,4,2,-400,1,1,1,1,1,617,1,Training
113,15,11,1,3,4,2,-400,1,3,3,0,3,625,1,Training
113,15,12,1,3,4,2,-400,1,1,1,1,1,572,1,Training
113,15,13,1,3,4,2,-400,1,4,2,1,4,475,1,Training
113,15,14,1,3,4,2,-400,1,3,4,1,3,597,1,Training
113,15,15,1,3,4,2,-400,1,1,1,1,1,590,1,Training
113,15,16,1,3,4,2,-400,1,3,4,1,3,556,1,Training
113,15,17,1,3,4,2,-400,1,4,2,1,4,501,1,Training
113,15,18,1,3,4,2,-400,1,2,3,1,2,679,1,Training
113,15,19,1,3,4,2,-400,1,1,1,1,1,485,1,Training
113,15,20,1,3,4,2,-400,1,2,3,1,2,541,1,Training
113,16,1,1,3,4,2,-400,1,3,4,1,3,546,1,Training
113,16,2,1,3,4,2,-400,1,4,2,1,4,750,1,Training
113,16,3,1,3,4,2,-400,1,2,3,1,2,603,1,Training
113,16,4,1,3,4,2,-400,1,4,2,1,4,490,1,Training
113,16,5,1,3,4,2,-400,1,4,2,1,4,587,1,Training
113,16,6,1,3,4,2,-400,1,2,3,1,2,583,1,Training
113,16,7,1,3,4,2,-400,1,4,2,1,4,550,1,Training
113,16,8,1,3,4,2,-400,1,1,3,0,1,528,1,Training
113,16,9,1,3,4,2,-400,1,1,1,1,1,680,1,Training
113,16,10,1,3,4,2,-400,1,1,1,1,1,571,1,Training
113,16,11,1,3,4,2,-400,1,1,1,1,1,720,1,Training
113,16,12,1,3,4,2,-400,1,1,1,1,1,561,1,Training
113,16,13,1,3,4,2,-400,1,2,3,1,2,645,1,Training
113,16,14,1,3,4,2,-400,1,2,3,1,2,649,1,Training
113,16,15,1,3,4,2,-400,1,4,2,1,4,683,1,Training
113,16,16,1,3,4,2,-400,1,1,1,1,1,566,1,Training
113,16,17,1,3,4,2,-400,1,3,4,1,3,656,1,Training
113,16,18,1,3,4,2,-400,1,4,2,1,4,560,1,Training
113,16,19,1,3,4,2,-400,1,1,1,1,1,536,1,Training
113,16,20,1,3,4,2,-400,1,1,1,1,1,587,1,Training
113,18,1,1,3,4,2,-400,1,2,1,0,3,539,0,Skill
113,18,2,1,3,4,2,-400,1,4,2,1,4,549,1,Skill
113,18,3,1,3,4,2,-400,1,3,2,0,3,549,1,Skill
113,18,4,1,3,4,2,-400,1,4,3,0,4,583,1,Skill
113,18,5,1,3,4,2,-400,1,2,4,0,2,511,1,Skill
113,18,6,1,3,4,2,-400,1,4,1,0,1,363,0,Skill
113,18,7,1,3,4,2,-400,1,2,4,0,2,644,1,Skill
113,18,8,1,3,4,2,-400,1,3,3,0,3,620,1,Skill
113,18,9,1,3,4,2,-400,1,2,2,0,2,643,1,Skill
113,18,10,1,3,4,2,-400,1,3,4,1,3,654,1,Skill
113,18,11,1,3,4,2,-400,1,4,2,1,4,617,1,Skill
113,18,12,1,3,4,2,-400,1,2,3,1,2,705,1,Skill
113,18,13,1,3,4,2,-400,1,1,4,0,4,767,0,Skill
113,18,14,1,3,4,2,-400,1,2,1,0,2,556,1,Skill
113,18,15,1,3,4,2,-400,1,1,3,0,1,603,1,Skill
113,18,16,1,3,4,2,-400,1,2,4,0,2,721,1,Skill
113,18,17,1,3,4,2,-400,1,3,2,0,3,716,1,Skill
113,18,18,1,3,4,2,-400,1,4,3,0,4,567,1,Skill
113,18,19,1,3,4,2,-400,1,2,1,0,2,612,1,Skill
113,18,20,1,3,4,2,-400,1,1,1,1,1,541,1,Skill
113,19,1,1,3,4,2,-400,1,2,4,0,2,593,1,Skill
113,19,2,1,3,4,2,-400,1,2,2,0,2,550,1,Skill
113,19,3,1,3,4,2,-400,1,2,4,0,2,402,1,Skill
113,19,4,1,3,4,2,-400,1,2,1,0,2,454,1,Skill
113,19,5,1,3,4,2,-400,1,3,3,0,3,504,1,Skill
113,19,6,1,3,4,2,-400,1,1,1,1,1,432,1,Skill
